n_estimators,max_depth,min_samples_split,min_samples_leaf,min_weight_fraction_leaf,max_features,max_leaf_nodes,min_impurity_decrease,bootstrap,oob_score,accuracy
[10],[10],[20],[1],[0.0],"['auto', 'sqrt', 'log2', None]","[None, 2, 3, 4]","[0.0, 0.1, 1.0, 10.0]",[True],[False],prediction
10,10,20,1,0.0,auto,,0.0,True,False,0.8455056179775281
10,10,20,1,0.0,sqrt,,0.0,True,False,0.8455056179775281
10,10,20,1,0.0,log2,,0.0,True,False,0.8455056179775281
10,10,20,1,0.0,,,0.0,True,False,0.8188202247191011
10,10,20,1,0.0,,4,0.0,True,False,0.8075842696629211
10,10,20,1,0.0,,3,0.0,True,False,0.799157303370786
10,10,20,1,0.0,auto,4,0.0,True,False,0.7921348314606741
10,10,20,1,0.0,sqrt,4,0.0,True,False,0.7921348314606741
10,10,20,1,0.0,log2,4,0.0,True,False,0.7921348314606741
10,10,20,1,0.0,auto,3,0.0,True,False,0.7780898876404491
10,10,20,1,0.0,sqrt,3,0.0,True,False,0.7780898876404491
10,10,20,1,0.0,log2,3,0.0,True,False,0.7780898876404491
10,10,20,1,0.0,,,0.1,True,False,0.7738764044943821
10,10,20,1,0.0,,2,0.0,True,False,0.7738764044943821
10,10,20,1,0.0,,2,0.1,True,False,0.7738764044943821
10,10,20,1,0.0,,3,0.1,True,False,0.7738764044943821
10,10,20,1,0.0,,4,0.1,True,False,0.7738764044943821
10,10,20,1,0.0,auto,2,0.0,True,False,0.742977528089887
10,10,20,1,0.0,sqrt,2,0.0,True,False,0.742977528089887
10,10,20,1,0.0,log2,2,0.0,True,False,0.742977528089887
10,10,20,1,0.0,auto,,0.1,True,False,0.625
10,10,20,1,0.0,auto,,1.0,True,False,0.625
10,10,20,1,0.0,auto,,10.0,True,False,0.625
10,10,20,1,0.0,auto,2,0.1,True,False,0.625
10,10,20,1,0.0,auto,2,1.0,True,False,0.625
10,10,20,1,0.0,auto,2,10.0,True,False,0.625
10,10,20,1,0.0,auto,3,0.1,True,False,0.625
10,10,20,1,0.0,auto,3,1.0,True,False,0.625
10,10,20,1,0.0,auto,3,10.0,True,False,0.625
10,10,20,1,0.0,auto,4,0.1,True,False,0.625
10,10,20,1,0.0,auto,4,1.0,True,False,0.625
10,10,20,1,0.0,auto,4,10.0,True,False,0.625
10,10,20,1,0.0,sqrt,,0.1,True,False,0.625
10,10,20,1,0.0,sqrt,,1.0,True,False,0.625
10,10,20,1,0.0,sqrt,,10.0,True,False,0.625
10,10,20,1,0.0,sqrt,2,0.1,True,False,0.625
10,10,20,1,0.0,sqrt,2,1.0,True,False,0.625
10,10,20,1,0.0,sqrt,2,10.0,True,False,0.625
10,10,20,1,0.0,sqrt,3,0.1,True,False,0.625
10,10,20,1,0.0,sqrt,3,1.0,True,False,0.625
10,10,20,1,0.0,sqrt,3,10.0,True,False,0.625
10,10,20,1,0.0,sqrt,4,0.1,True,False,0.625
10,10,20,1,0.0,sqrt,4,1.0,True,False,0.625
10,10,20,1,0.0,sqrt,4,10.0,True,False,0.625
10,10,20,1,0.0,log2,,0.1,True,False,0.625
10,10,20,1,0.0,log2,,1.0,True,False,0.625
10,10,20,1,0.0,log2,,10.0,True,False,0.625
10,10,20,1,0.0,log2,2,0.1,True,False,0.625
10,10,20,1,0.0,log2,2,1.0,True,False,0.625
10,10,20,1,0.0,log2,2,10.0,True,False,0.625
10,10,20,1,0.0,log2,3,0.1,True,False,0.625
10,10,20,1,0.0,log2,3,1.0,True,False,0.625
10,10,20,1,0.0,log2,3,10.0,True,False,0.625
10,10,20,1,0.0,log2,4,0.1,True,False,0.625
10,10,20,1,0.0,log2,4,1.0,True,False,0.625
10,10,20,1,0.0,log2,4,10.0,True,False,0.625
10,10,20,1,0.0,,,1.0,True,False,0.625
10,10,20,1,0.0,,,10.0,True,False,0.625
10,10,20,1,0.0,,2,1.0,True,False,0.625
10,10,20,1,0.0,,2,10.0,True,False,0.625
10,10,20,1,0.0,,3,1.0,True,False,0.625
10,10,20,1,0.0,,3,10.0,True,False,0.625
10,10,20,1,0.0,,4,1.0,True,False,0.625
10,10,20,1,0.0,,4,10.0,True,False,0.625
