penalty,dual,tol,C,fit_intercept,intercept_scaling,class_weight,solver,max_iter,multi_class,verbose,warm_start,l1_ratio,accuracy
l2,False,0.0001,1.0,False,10.0,,liblinear,100,ovr,0,True,,0.803370786516853
l2,False,1e-05,1.0,False,10.0,,liblinear,100,ovr,0,False,,0.803370786516853
l2,False,1e-05,1.0,False,10.0,,liblinear,100,ovr,0,True,,0.803370786516853
l2,False,0.001,1.0,False,10.0,,liblinear,100,ovr,0,False,,0.803370786516853
l2,False,0.001,1.0,False,10.0,,liblinear,100,ovr,0,True,,0.803370786516853
l2,False,0.001,1.0,True,1.0,,liblinear,100,ovr,0,False,,0.8019662921348311
l2,False,0.001,1.0,True,1.0,,liblinear,100,ovr,0,True,,0.8019662921348311
l2,False,0.0001,1.0,True,10.0,,liblinear,100,ovr,0,False,,0.8005617977528091
l2,False,0.0001,1.0,True,10.0,,liblinear,100,ovr,0,True,,0.8005617977528091
l2,False,1e-05,1.0,True,10.0,,liblinear,100,ovr,0,False,,0.8005617977528091
l2,False,1e-05,1.0,True,10.0,,liblinear,100,ovr,0,True,,0.8005617977528091
l2,False,0.001,1.0,True,10.0,,liblinear,100,ovr,0,False,,0.8005617977528091
l2,False,0.001,1.0,True,10.0,,liblinear,100,ovr,0,True,,0.8005617977528091
l2,False,0.0001,10,True,10.0,,liblinear,100,ovr,0,False,,0.8005617977528091
l2,False,0.0001,10,True,10.0,,liblinear,100,ovr,0,True,,0.8005617977528091
l2,False,1e-05,10,True,10.0,,liblinear,100,ovr,0,False,,0.8005617977528091
l2,False,1e-05,10,True,10.0,,liblinear,100,ovr,0,True,,0.8005617977528091
l2,False,0.0001,10,False,1.0,,liblinear,100,ovr,0,False,,0.8005617977528091
l2,False,0.0001,10,False,1.0,,liblinear,100,ovr,0,True,,0.8005617977528091
l2,False,0.001,10,False,1.0,,liblinear,100,ovr,0,False,,0.8005617977528091
l2,False,0.001,10,False,1.0,,liblinear,100,ovr,0,True,,0.8005617977528091
l2,False,0.0001,10,False,0.1,,liblinear,100,ovr,0,False,,0.8005617977528091
l2,False,0.0001,10,False,0.1,,liblinear,100,ovr,0,True,,0.8005617977528091
l2,False,0.001,10,False,0.1,,liblinear,100,ovr,0,False,,0.8005617977528091
l2,False,0.001,10,False,0.1,,liblinear,100,ovr,0,True,,0.8005617977528091
l2,False,0.0001,10,False,10.0,,liblinear,100,ovr,0,False,,0.8005617977528091
l2,False,0.0001,10,False,10.0,,liblinear,100,ovr,0,True,,0.8005617977528091
l2,False,0.001,10,False,10.0,,liblinear,100,ovr,0,False,,0.8005617977528091
l2,False,0.001,10,False,10.0,,liblinear,100,ovr,0,True,,0.8005617977528091
l2,False,0.0001,10,True,1.0,,liblinear,100,ovr,0,False,,0.799157303370786
l2,False,0.0001,10,True,1.0,,liblinear,100,ovr,0,True,,0.799157303370786
l2,False,1e-05,10,True,1.0,,liblinear,100,ovr,0,False,,0.799157303370786
l2,False,1e-05,10,True,1.0,,liblinear,100,ovr,0,True,,0.799157303370786
l2,False,0.001,10,True,1.0,,liblinear,100,ovr,0,False,,0.7977528089887641
l2,False,0.001,10,True,1.0,,liblinear,100,ovr,0,True,,0.7977528089887641
l2,False,0.0001,10,True,0.1,,liblinear,100,ovr,0,False,,0.7977528089887641
l2,False,0.0001,10,True,0.1,,liblinear,100,ovr,0,True,,0.7977528089887641
l2,False,1e-05,10,True,0.1,,liblinear,100,ovr,0,False,,0.7977528089887641
l2,False,1e-05,10,True,0.1,,liblinear,100,ovr,0,True,,0.7977528089887641
l2,False,0.001,10,True,0.1,,liblinear,100,ovr,0,False,,0.7977528089887641
l2,False,0.001,10,True,0.1,,liblinear,100,ovr,0,True,,0.7977528089887641
l2,False,1e-05,10,False,1.0,,liblinear,100,ovr,0,False,,0.7977528089887641
l2,False,1e-05,10,False,1.0,,liblinear,100,ovr,0,True,,0.7977528089887641
l2,False,1e-05,10,False,0.1,,liblinear,100,ovr,0,False,,0.7977528089887641
l2,False,1e-05,10,False,0.1,,liblinear,100,ovr,0,True,,0.7977528089887641
l2,False,1e-05,10,False,10.0,,liblinear,100,ovr,0,False,,0.7977528089887641
l2,False,1e-05,10,False,10.0,,liblinear,100,ovr,0,True,,0.7977528089887641
l2,False,0.001,10,True,10.0,,liblinear,100,ovr,0,False,,0.796348314606741
l2,False,0.001,10,True,10.0,,liblinear,100,ovr,0,True,,0.796348314606741
l2,True,0.0001,10,True,0.1,,liblinear,100,ovr,0,False,,0.6910112359550561
l2,True,0.0001,10,True,0.1,,liblinear,100,ovr,0,True,,0.6910112359550561
l2,True,1e-05,10,True,0.1,,liblinear,100,ovr,0,False,,0.6910112359550561
l2,True,1e-05,10,True,0.1,,liblinear,100,ovr,0,True,,0.6910112359550561
l2,True,0.001,10,True,0.1,,liblinear,100,ovr,0,False,,0.6910112359550561
l2,True,0.001,10,True,0.1,,liblinear,100,ovr,0,True,,0.6910112359550561
l2,True,0.0001,10,False,1.0,,liblinear,100,ovr,0,False,,0.6910112359550561
l2,True,0.0001,10,False,1.0,,liblinear,100,ovr,0,True,,0.6910112359550561
l2,True,1e-05,10,False,1.0,,liblinear,100,ovr,0,False,,0.6910112359550561
l2,True,1e-05,10,False,1.0,,liblinear,100,ovr,0,True,,0.6910112359550561
l2,True,0.001,10,False,1.0,,liblinear,100,ovr,0,False,,0.6910112359550561
l2,True,0.001,10,False,1.0,,liblinear,100,ovr,0,True,,0.6910112359550561
l2,True,0.0001,10,False,0.1,,liblinear,100,ovr,0,False,,0.6910112359550561
l2,True,0.0001,10,False,0.1,,liblinear,100,ovr,0,True,,0.6910112359550561
l2,True,1e-05,10,False,0.1,,liblinear,100,ovr,0,False,,0.6910112359550561
l2,True,1e-05,10,False,0.1,,liblinear,100,ovr,0,True,,0.6910112359550561
l2,True,0.001,10,False,0.1,,liblinear,100,ovr,0,False,,0.6910112359550561
l2,True,0.001,10,False,0.1,,liblinear,100,ovr,0,True,,0.6910112359550561
l2,True,0.0001,10,False,10.0,,liblinear,100,ovr,0,False,,0.6910112359550561
l2,True,0.0001,10,False,10.0,,liblinear,100,ovr,0,True,,0.6910112359550561
l2,True,1e-05,10,False,10.0,,liblinear,100,ovr,0,False,,0.6910112359550561
l2,True,1e-05,10,False,10.0,,liblinear,100,ovr,0,True,,0.6910112359550561
l2,True,0.001,10,False,10.0,,liblinear,100,ovr,0,False,,0.6910112359550561
l2,True,0.001,10,False,10.0,,liblinear,100,ovr,0,True,,0.6910112359550561
l2,True,0.0001,10,True,1.0,,liblinear,100,ovr,0,False,,0.689606741573033
l2,True,0.0001,10,True,1.0,,liblinear,100,ovr,0,True,,0.689606741573033
l2,True,1e-05,10,True,1.0,,liblinear,100,ovr,0,False,,0.689606741573033
l2,True,1e-05,10,True,1.0,,liblinear,100,ovr,0,True,,0.689606741573033
l2,True,0.001,10,True,1.0,,liblinear,100,ovr,0,False,,0.689606741573033
l2,True,0.001,10,True,1.0,,liblinear,100,ovr,0,True,,0.689606741573033
l2,True,0.0001,10,True,10.0,,liblinear,100,ovr,0,False,,0.689606741573033
l2,True,0.0001,10,True,10.0,,liblinear,100,ovr,0,True,,0.689606741573033
l2,True,1e-05,10,True,10.0,,liblinear,100,ovr,0,False,,0.689606741573033
l2,True,1e-05,10,True,10.0,,liblinear,100,ovr,0,True,,0.689606741573033
l2,True,0.001,10,True,10.0,,liblinear,100,ovr,0,False,,0.689606741573033
l2,True,0.001,10,True,10.0,,liblinear,100,ovr,0,True,,0.689606741573033
l2,True,0.0001,1.0,True,1.0,,liblinear,100,ovr,0,False,,0.681179775280898
l2,True,0.0001,1.0,True,1.0,,liblinear,100,ovr,0,True,,0.681179775280898
l2,True,1e-05,1.0,True,1.0,,liblinear,100,ovr,0,False,,0.681179775280898
l2,True,1e-05,1.0,True,1.0,,liblinear,100,ovr,0,True,,0.681179775280898
l2,True,0.001,1.0,True,1.0,,liblinear,100,ovr,0,False,,0.681179775280898
l2,True,0.001,1.0,True,1.0,,liblinear,100,ovr,0,True,,0.681179775280898
l2,True,0.0001,1.0,True,0.1,,liblinear,100,ovr,0,False,,0.681179775280898
l2,True,0.0001,1.0,True,0.1,,liblinear,100,ovr,0,True,,0.681179775280898
l2,True,1e-05,1.0,True,0.1,,liblinear,100,ovr,0,False,,0.681179775280898
l2,True,1e-05,1.0,True,0.1,,liblinear,100,ovr,0,True,,0.681179775280898
l2,True,0.001,1.0,True,0.1,,liblinear,100,ovr,0,False,,0.681179775280898
l2,True,0.001,1.0,True,0.1,,liblinear,100,ovr,0,True,,0.681179775280898
l2,True,0.0001,1.0,False,1.0,,liblinear,100,ovr,0,False,,0.681179775280898
l2,True,0.0001,1.0,False,1.0,,liblinear,100,ovr,0,True,,0.681179775280898
l2,True,1e-05,1.0,False,1.0,,liblinear,100,ovr,0,False,,0.681179775280898
l2,True,1e-05,1.0,False,1.0,,liblinear,100,ovr,0,True,,0.681179775280898
l2,True,0.001,1.0,False,1.0,,liblinear,100,ovr,0,False,,0.681179775280898
l2,True,0.001,1.0,False,1.0,,liblinear,100,ovr,0,True,,0.681179775280898
l2,True,0.0001,1.0,False,0.1,,liblinear,100,ovr,0,False,,0.681179775280898
l2,True,0.0001,1.0,False,0.1,,liblinear,100,ovr,0,True,,0.681179775280898
l2,True,1e-05,1.0,False,0.1,,liblinear,100,ovr,0,False,,0.681179775280898
l2,True,1e-05,1.0,False,0.1,,liblinear,100,ovr,0,True,,0.681179775280898
l2,True,0.001,1.0,False,0.1,,liblinear,100,ovr,0,False,,0.681179775280898
l2,True,0.001,1.0,False,0.1,,liblinear,100,ovr,0,True,,0.681179775280898
l2,True,0.0001,1.0,False,10.0,,liblinear,100,ovr,0,False,,0.681179775280898
l2,True,0.0001,1.0,False,10.0,,liblinear,100,ovr,0,True,,0.681179775280898
l2,True,1e-05,1.0,False,10.0,,liblinear,100,ovr,0,False,,0.681179775280898
l2,True,1e-05,1.0,False,10.0,,liblinear,100,ovr,0,True,,0.681179775280898
l2,True,0.001,1.0,False,10.0,,liblinear,100,ovr,0,False,,0.681179775280898
l2,True,0.001,1.0,False,10.0,,liblinear,100,ovr,0,True,,0.681179775280898
l2,True,0.0001,1.0,True,10.0,,liblinear,100,ovr,0,False,,0.675561797752809
l2,True,0.0001,1.0,True,10.0,,liblinear,100,ovr,0,True,,0.675561797752809
l2,True,1e-05,1.0,True,10.0,,liblinear,100,ovr,0,False,,0.675561797752809
l2,True,1e-05,1.0,True,10.0,,liblinear,100,ovr,0,True,,0.675561797752809
l2,True,0.001,1.0,True,10.0,,liblinear,100,ovr,0,False,,0.675561797752809
l2,True,0.001,1.0,True,10.0,,liblinear,100,ovr,0,True,,0.675561797752809
