n_estimators,max_depth,min_samples_split,min_samples_leaf,min_weight_fraction_leaf,max_features,max_leaf_nodes,min_impurity_decrease,bootstrap,oob_score,warm_start,accuracy
"[25, 50, 75]","[10, 15, 20]","[10, 15, 20]","[1, 2, 5, 10]","[0.0, 0.1, 0.5]","['auto', 'sqrt', 'log2', None, 0.1, 0.5, 0.7]",[None],[0.0],[True],[False],[False],prediction
25,10,20,10,0.5,0.1,,0.0,True,False,False,0.625
50,15,20,5,0.5,0.7000000000000001,,0.0,True,False,False,0.625
50,10,10,1,0.5,0.5,,0.0,True,False,False,0.625
75,20,15,10,0.5,sqrt,,0.0,True,False,False,0.625
25,20,20,5,0.5,0.7000000000000001,,0.0,True,False,False,0.625
50,20,10,5,0.5,log2,,0.0,True,False,False,0.625
25,20,15,10,0.5,0.7000000000000001,,0.0,True,False,False,0.625
50,15,10,1,0.5,,,0.0,True,False,False,0.625
25,20,15,5,0.5,auto,,0.0,True,False,False,0.625
50,10,15,5,0.5,sqrt,,0.0,True,False,False,0.625
25,10,10,10,0.5,0.7000000000000001,,0.0,True,False,False,0.625
50,10,10,2,0.5,0.1,,0.0,True,False,False,0.625
75,20,20,5,0.5,0.5,,0.0,True,False,False,0.625
50,15,15,5,0.5,sqrt,,0.0,True,False,False,0.625
75,20,10,1,0.1,0.1,,0.0,True,False,False,0.625
75,10,20,10,0.5,log2,,0.0,True,False,False,0.625
50,15,20,1,0.5,sqrt,,0.0,True,False,False,0.625
50,15,15,1,0.5,0.5,,0.0,True,False,False,0.625
75,20,15,1,0.5,,,0.0,True,False,False,0.625
50,15,15,2,0.5,sqrt,,0.0,True,False,False,0.625
50,15,15,2,0.5,auto,,0.0,True,False,False,0.625
50,15,10,1,0.5,log2,,0.0,True,False,False,0.625
25,20,10,1,0.5,log2,,0.0,True,False,False,0.625
75,15,20,2,0.5,0.7000000000000001,,0.0,True,False,False,0.625
75,15,15,5,0.5,0.7000000000000001,,0.0,True,False,False,0.625
50,15,15,2,0.5,,,0.0,True,False,False,0.625
50,15,10,10,0.5,sqrt,,0.0,True,False,False,0.625
75,15,15,5,0.5,log2,,0.0,True,False,False,0.625
25,20,20,1,0.5,0.7000000000000001,,0.0,True,False,False,0.625
75,20,20,2,0.5,log2,,0.0,True,False,False,0.625
25,15,10,5,0.5,auto,,0.0,True,False,False,0.625
75,20,10,1,0.5,,,0.0,True,False,False,0.625
75,15,20,1,0.5,0.7000000000000001,,0.0,True,False,False,0.625
75,15,20,1,0.5,0.1,,0.0,True,False,False,0.625
50,10,15,1,0.5,0.7000000000000001,,0.0,True,False,False,0.625
50,15,15,10,0.5,0.1,,0.0,True,False,False,0.625
50,10,20,10,0.5,sqrt,,0.0,True,False,False,0.625
50,10,15,1,0.5,log2,,0.0,True,False,False,0.625
50,10,10,10,0.5,,,0.0,True,False,False,0.625
25,20,10,10,0.5,0.5,,0.0,True,False,False,0.625
25,10,20,1,0.5,auto,,0.0,True,False,False,0.625
50,20,20,1,0.5,auto,,0.0,True,False,False,0.625
50,15,10,2,0.5,0.5,,0.0,True,False,False,0.625
25,20,15,2,0.5,0.5,,0.0,True,False,False,0.625
25,20,15,1,0.5,0.5,,0.0,True,False,False,0.625
50,10,10,5,0.5,0.5,,0.0,True,False,False,0.625
75,10,15,2,0.5,0.7000000000000001,,0.0,True,False,False,0.625
75,10,10,1,0.5,log2,,0.0,True,False,False,0.625
25,20,10,10,0.1,0.1,,0.0,True,False,False,0.625
50,15,15,5,0.5,log2,,0.0,True,False,False,0.625
50,20,15,1,0.5,log2,,0.0,True,False,False,0.625
75,20,15,5,0.5,log2,,0.0,True,False,False,0.625
50,15,20,1,0.5,0.7000000000000001,,0.0,True,False,False,0.625
75,10,20,5,0.5,,,0.0,True,False,False,0.625
50,20,20,1,0.5,0.5,,0.0,True,False,False,0.625
50,10,15,10,0.5,0.1,,0.0,True,False,False,0.625
25,20,10,1,0.5,auto,,0.0,True,False,False,0.625
75,10,20,5,0.1,0.1,,0.0,True,False,False,0.625
25,15,15,5,0.5,auto,,0.0,True,False,False,0.625
50,15,20,1,0.5,0.1,,0.0,True,False,False,0.625
50,20,20,2,0.5,0.7000000000000001,,0.0,True,False,False,0.625
25,15,15,5,0.1,0.1,,0.0,True,False,False,0.625
75,15,20,5,0.5,sqrt,,0.0,True,False,False,0.625
50,10,20,5,0.5,0.5,,0.0,True,False,False,0.625
75,15,15,2,0.5,sqrt,,0.0,True,False,False,0.625
50,20,10,2,0.5,0.1,,0.0,True,False,False,0.625
50,20,20,2,0.5,sqrt,,0.0,True,False,False,0.625
50,20,15,5,0.5,0.7000000000000001,,0.0,True,False,False,0.625
50,10,10,2,0.5,sqrt,,0.0,True,False,False,0.625
50,15,10,5,0.5,0.7000000000000001,,0.0,True,False,False,0.625
50,10,20,10,0.5,auto,,0.0,True,False,False,0.625
75,10,20,5,0.5,auto,,0.0,True,False,False,0.625
25,10,20,5,0.5,0.7000000000000001,,0.0,True,False,False,0.625
75,15,10,10,0.5,auto,,0.0,True,False,False,0.625
75,20,20,2,0.5,0.5,,0.0,True,False,False,0.625
25,20,15,5,0.5,0.7000000000000001,,0.0,True,False,False,0.625
75,15,15,10,0.5,sqrt,,0.0,True,False,False,0.625
25,15,20,1,0.5,0.5,,0.0,True,False,False,0.625
75,10,10,10,0.5,0.7000000000000001,,0.0,True,False,False,0.625
75,20,20,2,0.5,auto,,0.0,True,False,False,0.625
75,10,15,10,0.5,log2,,0.0,True,False,False,0.625
75,15,10,1,0.5,0.5,,0.0,True,False,False,0.625
25,20,15,5,0.5,,,0.0,True,False,False,0.625
75,20,10,1,0.5,sqrt,,0.0,True,False,False,0.625
75,10,10,5,0.5,0.1,,0.0,True,False,False,0.625
50,15,15,1,0.5,0.7000000000000001,,0.0,True,False,False,0.625
75,15,10,10,0.1,0.1,,0.0,True,False,False,0.625
25,20,10,1,0.5,0.5,,0.0,True,False,False,0.625
25,15,15,10,0.5,0.7000000000000001,,0.0,True,False,False,0.625
75,10,15,5,0.5,auto,,0.0,True,False,False,0.625
50,20,15,10,0.5,0.1,,0.0,True,False,False,0.625
25,15,15,5,0.5,,,0.0,True,False,False,0.625
75,15,10,1,0.5,sqrt,,0.0,True,False,False,0.625
25,10,20,10,0.5,0.7000000000000001,,0.0,True,False,False,0.625
50,20,20,10,0.5,0.1,,0.0,True,False,False,0.625
25,15,10,10,0.1,0.1,,0.0,True,False,False,0.625
75,10,15,10,0.1,0.1,,0.0,True,False,False,0.625
50,10,15,10,0.5,,,0.0,True,False,False,0.625
25,20,10,5,0.5,0.7000000000000001,,0.0,True,False,False,0.625
25,15,10,10,0.5,log2,,0.0,True,False,False,0.625
50,20,20,5,0.5,auto,,0.0,True,False,False,0.625
25,10,20,10,0.1,0.1,,0.0,True,False,False,0.625
75,15,15,1,0.5,0.1,,0.0,True,False,False,0.625
75,10,15,1,0.5,log2,,0.0,True,False,False,0.625
25,15,10,5,0.5,,,0.0,True,False,False,0.625
75,10,15,1,0.5,sqrt,,0.0,True,False,False,0.625
75,20,20,1,0.5,sqrt,,0.0,True,False,False,0.625
25,15,10,2,0.5,,,0.0,True,False,False,0.625
50,20,15,5,0.5,,,0.0,True,False,False,0.625
25,20,10,5,0.5,log2,,0.0,True,False,False,0.625
75,10,20,1,0.1,0.1,,0.0,True,False,False,0.625
25,15,20,5,0.5,sqrt,,0.0,True,False,False,0.625
75,15,10,5,0.5,,,0.0,True,False,False,0.625
25,10,20,5,0.5,0.1,,0.0,True,False,False,0.625
25,15,20,5,0.5,,,0.0,True,False,False,0.625
75,15,20,2,0.5,,,0.0,True,False,False,0.625
75,20,10,10,0.5,sqrt,,0.0,True,False,False,0.625
50,10,20,2,0.5,0.1,,0.0,True,False,False,0.625
50,20,10,1,0.5,auto,,0.0,True,False,False,0.625
50,10,10,1,0.5,sqrt,,0.0,True,False,False,0.625
25,15,10,1,0.5,0.1,,0.0,True,False,False,0.625
25,20,15,10,0.5,,,0.0,True,False,False,0.625
75,10,10,10,0.1,0.1,,0.0,True,False,False,0.625
75,10,20,1,0.5,,,0.0,True,False,False,0.625
75,15,20,2,0.5,0.1,,0.0,True,False,False,0.625
25,15,10,2,0.5,0.5,,0.0,True,False,False,0.625
25,20,15,2,0.5,0.7000000000000001,,0.0,True,False,False,0.625
50,10,20,2,0.5,sqrt,,0.0,True,False,False,0.625
75,20,15,10,0.5,0.5,,0.0,True,False,False,0.625
75,15,10,1,0.1,0.1,,0.0,True,False,False,0.625
50,20,20,5,0.5,0.7000000000000001,,0.0,True,False,False,0.625
75,15,15,1,0.5,auto,,0.0,True,False,False,0.625
75,20,15,1,0.5,0.5,,0.0,True,False,False,0.625
50,20,20,2,0.5,0.5,,0.0,True,False,False,0.625
75,10,15,10,0.5,0.1,,0.0,True,False,False,0.625
50,20,20,1,0.5,log2,,0.0,True,False,False,0.625
25,10,10,1,0.1,0.1,,0.0,True,False,False,0.625
75,10,20,10,0.5,sqrt,,0.0,True,False,False,0.625
50,20,20,2,0.5,log2,,0.0,True,False,False,0.625
75,20,10,10,0.5,,,0.0,True,False,False,0.625
25,10,20,1,0.1,0.1,,0.0,True,False,False,0.625
75,15,20,2,0.5,sqrt,,0.0,True,False,False,0.625
75,20,15,5,0.1,0.1,,0.0,True,False,False,0.625
50,20,10,10,0.5,0.5,,0.0,True,False,False,0.625
25,20,20,5,0.5,0.5,,0.0,True,False,False,0.625
25,15,10,5,0.5,0.5,,0.0,True,False,False,0.625
50,15,20,1,0.5,,,0.0,True,False,False,0.625
75,20,20,1,0.5,0.5,,0.0,True,False,False,0.625
25,20,20,2,0.5,0.1,,0.0,True,False,False,0.625
25,10,10,10,0.5,0.5,,0.0,True,False,False,0.625
50,20,20,10,0.5,sqrt,,0.0,True,False,False,0.625
25,10,10,2,0.1,0.1,,0.0,True,False,False,0.625
75,15,15,10,0.1,0.1,,0.0,True,False,False,0.625
75,15,15,2,0.5,0.7000000000000001,,0.0,True,False,False,0.625
50,10,10,5,0.5,0.7000000000000001,,0.0,True,False,False,0.625
75,15,15,10,0.5,,,0.0,True,False,False,0.625
50,10,15,2,0.5,auto,,0.0,True,False,False,0.625
25,15,15,1,0.5,0.7000000000000001,,0.0,True,False,False,0.625
50,10,10,2,0.5,0.7000000000000001,,0.0,True,False,False,0.625
25,15,10,2,0.5,0.7000000000000001,,0.0,True,False,False,0.625
25,10,15,5,0.5,0.7000000000000001,,0.0,True,False,False,0.625
25,10,15,1,0.5,0.7000000000000001,,0.0,True,False,False,0.625
50,20,15,2,0.5,0.1,,0.0,True,False,False,0.625
25,20,20,1,0.5,sqrt,,0.0,True,False,False,0.625
50,20,20,2,0.5,0.1,,0.0,True,False,False,0.625
50,20,20,5,0.5,,,0.0,True,False,False,0.625
25,10,10,1,0.5,0.5,,0.0,True,False,False,0.625
75,15,10,2,0.5,0.5,,0.0,True,False,False,0.625
25,10,10,5,0.5,,,0.0,True,False,False,0.625
25,10,15,2,0.5,auto,,0.0,True,False,False,0.625
75,20,15,2,0.5,0.7000000000000001,,0.0,True,False,False,0.625
75,20,20,1,0.5,,,0.0,True,False,False,0.625
75,20,15,10,0.5,auto,,0.0,True,False,False,0.625
50,15,15,5,0.5,0.5,,0.0,True,False,False,0.625
75,20,15,10,0.5,log2,,0.0,True,False,False,0.625
25,10,15,10,0.5,0.7000000000000001,,0.0,True,False,False,0.625
75,20,10,10,0.1,0.1,,0.0,True,False,False,0.625
25,10,10,10,0.1,0.1,,0.0,True,False,False,0.625
50,10,10,1,0.5,auto,,0.0,True,False,False,0.625
50,15,10,1,0.5,0.7000000000000001,,0.0,True,False,False,0.625
50,20,10,1,0.5,,,0.0,True,False,False,0.625
75,10,20,1,0.5,log2,,0.0,True,False,False,0.625
25,10,15,1,0.1,0.1,,0.0,True,False,False,0.625
75,10,10,5,0.5,0.7000000000000001,,0.0,True,False,False,0.625
25,20,10,2,0.5,auto,,0.0,True,False,False,0.625
25,20,15,1,0.5,sqrt,,0.0,True,False,False,0.625
75,20,20,5,0.5,0.7000000000000001,,0.0,True,False,False,0.625
25,20,20,2,0.5,,,0.0,True,False,False,0.625
75,10,20,2,0.1,0.1,,0.0,True,False,False,0.625
50,10,20,1,0.5,auto,,0.0,True,False,False,0.625
50,15,10,5,0.5,0.5,,0.0,True,False,False,0.625
75,10,10,10,0.5,0.1,,0.0,True,False,False,0.625
75,20,20,2,0.5,0.1,,0.0,True,False,False,0.625
75,20,15,5,0.5,0.7000000000000001,,0.0,True,False,False,0.625
75,15,20,1,0.5,log2,,0.0,True,False,False,0.625
75,10,15,5,0.5,0.1,,0.0,True,False,False,0.625
75,15,15,2,0.5,0.5,,0.0,True,False,False,0.625
75,10,20,5,0.5,0.1,,0.0,True,False,False,0.625
50,15,10,2,0.5,auto,,0.0,True,False,False,0.625
50,20,10,5,0.5,auto,,0.0,True,False,False,0.625
25,15,10,5,0.5,0.7000000000000001,,0.0,True,False,False,0.625
50,20,15,1,0.5,0.7000000000000001,,0.0,True,False,False,0.625
25,15,10,2,0.5,sqrt,,0.0,True,False,False,0.625
25,15,15,10,0.5,,,0.0,True,False,False,0.625
75,15,10,2,0.5,auto,,0.0,True,False,False,0.625
75,20,15,2,0.5,auto,,0.0,True,False,False,0.625
25,20,20,1,0.1,0.1,,0.0,True,False,False,0.625
25,20,15,10,0.5,log2,,0.0,True,False,False,0.625
25,20,10,10,0.5,auto,,0.0,True,False,False,0.625
75,15,10,10,0.5,log2,,0.0,True,False,False,0.625
75,20,15,1,0.1,0.1,,0.0,True,False,False,0.625
25,20,15,1,0.5,log2,,0.0,True,False,False,0.625
25,10,15,5,0.1,0.1,,0.0,True,False,False,0.625
75,15,10,10,0.5,0.5,,0.0,True,False,False,0.625
75,20,10,10,0.5,auto,,0.0,True,False,False,0.625
75,15,20,5,0.5,0.1,,0.0,True,False,False,0.625
50,15,20,1,0.5,log2,,0.0,True,False,False,0.625
25,15,15,1,0.5,sqrt,,0.0,True,False,False,0.625
25,15,10,1,0.5,log2,,0.0,True,False,False,0.625
25,15,20,10,0.5,,,0.0,True,False,False,0.625
50,20,20,1,0.5,,,0.0,True,False,False,0.625
50,10,20,1,0.5,0.1,,0.0,True,False,False,0.625
75,10,20,1,0.5,0.5,,0.0,True,False,False,0.625
25,20,10,2,0.5,sqrt,,0.0,True,False,False,0.625
75,15,10,10,0.5,0.1,,0.0,True,False,False,0.625
25,10,10,10,0.5,,,0.0,True,False,False,0.625
75,10,15,5,0.5,0.7000000000000001,,0.0,True,False,False,0.625
75,10,10,1,0.5,sqrt,,0.0,True,False,False,0.625
25,15,15,10,0.1,0.1,,0.0,True,False,False,0.625
50,10,15,10,0.5,auto,,0.0,True,False,False,0.625
75,15,20,10,0.5,0.5,,0.0,True,False,False,0.625
75,10,15,1,0.5,,,0.0,True,False,False,0.625
25,15,10,1,0.5,0.5,,0.0,True,False,False,0.625
25,10,20,10,0.5,log2,,0.0,True,False,False,0.625
75,20,10,5,0.5,log2,,0.0,True,False,False,0.625
50,20,20,1,0.5,sqrt,,0.0,True,False,False,0.625
25,15,10,10,0.5,0.7000000000000001,,0.0,True,False,False,0.625
75,15,15,2,0.5,,,0.0,True,False,False,0.625
50,15,20,10,0.5,,,0.0,True,False,False,0.625
25,10,20,1,0.5,0.1,,0.0,True,False,False,0.625
50,20,10,10,0.5,auto,,0.0,True,False,False,0.625
75,15,15,1,0.1,0.1,,0.0,True,False,False,0.625
75,15,20,2,0.5,log2,,0.0,True,False,False,0.625
25,15,10,1,0.1,0.1,,0.0,True,False,False,0.625
25,20,20,5,0.5,log2,,0.0,True,False,False,0.625
50,10,15,2,0.5,sqrt,,0.0,True,False,False,0.625
25,15,15,10,0.5,auto,,0.0,True,False,False,0.625
25,10,15,5,0.5,,,0.0,True,False,False,0.625
75,20,15,10,0.5,0.7000000000000001,,0.0,True,False,False,0.625
75,10,20,1,0.5,0.7000000000000001,,0.0,True,False,False,0.625
50,10,10,1,0.5,,,0.0,True,False,False,0.625
50,20,15,1,0.5,auto,,0.0,True,False,False,0.625
50,15,20,10,0.5,auto,,0.0,True,False,False,0.625
50,20,10,10,0.5,log2,,0.0,True,False,False,0.625
50,20,10,10,0.5,,,0.0,True,False,False,0.625
25,20,10,2,0.5,0.7000000000000001,,0.0,True,False,False,0.625
25,10,20,10,0.5,auto,,0.0,True,False,False,0.625
25,20,10,10,0.5,0.1,,0.0,True,False,False,0.625
75,10,15,2,0.5,0.1,,0.0,True,False,False,0.625
25,10,20,2,0.5,sqrt,,0.0,True,False,False,0.625
75,20,20,1,0.5,0.1,,0.0,True,False,False,0.625
25,20,10,1,0.5,sqrt,,0.0,True,False,False,0.625
25,15,20,10,0.5,0.5,,0.0,True,False,False,0.625
25,20,10,2,0.1,0.1,,0.0,True,False,False,0.625
50,10,20,2,0.5,0.5,,0.0,True,False,False,0.625
25,10,15,10,0.5,0.5,,0.0,True,False,False,0.625
50,20,20,10,0.5,0.5,,0.0,True,False,False,0.625
75,20,15,10,0.5,0.1,,0.0,True,False,False,0.625
75,20,15,2,0.5,,,0.0,True,False,False,0.625
50,15,10,10,0.5,0.5,,0.0,True,False,False,0.625
25,20,20,2,0.5,0.7000000000000001,,0.0,True,False,False,0.625
25,15,15,2,0.5,log2,,0.0,True,False,False,0.625
50,20,20,5,0.5,0.1,,0.0,True,False,False,0.625
75,20,10,1,0.5,log2,,0.0,True,False,False,0.625
25,15,15,10,0.5,0.5,,0.0,True,False,False,0.625
25,10,20,1,0.5,0.7000000000000001,,0.0,True,False,False,0.625
50,10,20,5,0.5,0.1,,0.0,True,False,False,0.625
25,20,20,10,0.5,0.1,,0.0,True,False,False,0.625
75,20,20,2,0.5,,,0.0,True,False,False,0.625
25,20,10,10,0.5,sqrt,,0.0,True,False,False,0.625
25,10,15,2,0.5,sqrt,,0.0,True,False,False,0.625
50,10,10,10,0.5,0.7000000000000001,,0.0,True,False,False,0.625
50,20,20,1,0.5,0.1,,0.0,True,False,False,0.625
25,10,10,5,0.5,auto,,0.0,True,False,False,0.625
50,15,15,5,0.5,0.1,,0.0,True,False,False,0.625
75,20,10,2,0.5,,,0.0,True,False,False,0.625
50,10,10,5,0.5,0.1,,0.0,True,False,False,0.625
25,10,20,2,0.5,0.5,,0.0,True,False,False,0.625
50,10,10,2,0.5,log2,,0.0,True,False,False,0.625
50,10,15,5,0.5,0.1,,0.0,True,False,False,0.625
75,20,15,2,0.5,sqrt,,0.0,True,False,False,0.625
25,15,20,10,0.5,0.7000000000000001,,0.0,True,False,False,0.625
75,20,10,5,0.5,0.5,,0.0,True,False,False,0.625
25,10,10,5,0.5,0.7000000000000001,,0.0,True,False,False,0.625
75,10,15,2,0.5,auto,,0.0,True,False,False,0.625
75,15,20,10,0.5,log2,,0.0,True,False,False,0.625
75,10,10,2,0.5,log2,,0.0,True,False,False,0.625
25,15,20,2,0.5,log2,,0.0,True,False,False,0.625
75,10,15,5,0.1,0.1,,0.0,True,False,False,0.625
50,20,20,10,0.5,0.7000000000000001,,0.0,True,False,False,0.625
25,15,20,1,0.5,0.1,,0.0,True,False,False,0.625
50,20,15,2,0.5,0.7000000000000001,,0.0,True,False,False,0.625
75,10,20,10,0.5,0.1,,0.0,True,False,False,0.625
50,20,10,5,0.5,sqrt,,0.0,True,False,False,0.625
75,15,10,5,0.5,0.5,,0.0,True,False,False,0.625
50,15,15,1,0.5,0.1,,0.0,True,False,False,0.625
75,10,10,1,0.5,,,0.0,True,False,False,0.625
50,20,15,1,0.5,0.5,,0.0,True,False,False,0.625
25,20,15,5,0.5,sqrt,,0.0,True,False,False,0.625
25,15,20,5,0.5,0.7000000000000001,,0.0,True,False,False,0.625
25,20,15,10,0.5,0.1,,0.0,True,False,False,0.625
50,20,10,2,0.5,,,0.0,True,False,False,0.625
25,20,15,10,0.1,0.1,,0.0,True,False,False,0.625
50,15,20,2,0.5,auto,,0.0,True,False,False,0.625
75,15,10,5,0.5,sqrt,,0.0,True,False,False,0.625
50,20,10,5,0.5,0.1,,0.0,True,False,False,0.625
25,15,15,1,0.1,0.1,,0.0,True,False,False,0.625
75,15,20,10,0.5,0.1,,0.0,True,False,False,0.625
75,20,10,2,0.5,0.1,,0.0,True,False,False,0.625
75,10,15,2,0.1,0.1,,0.0,True,False,False,0.625
75,10,20,2,0.5,auto,,0.0,True,False,False,0.625
75,10,15,10,0.5,,,0.0,True,False,False,0.625
25,15,20,5,0.5,log2,,0.0,True,False,False,0.625
75,15,15,5,0.1,0.1,,0.0,True,False,False,0.625
50,15,20,5,0.5,,,0.0,True,False,False,0.625
75,15,10,1,0.5,log2,,0.0,True,False,False,0.625
75,20,15,5,0.5,,,0.0,True,False,False,0.625
25,20,15,2,0.5,0.1,,0.0,True,False,False,0.625
25,10,15,2,0.1,0.1,,0.0,True,False,False,0.625
75,10,15,2,0.5,0.5,,0.0,True,False,False,0.625
